ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11212487,JB127524,1/24/2018 5:20,060XX S WASHTENAW AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,825,8,15,66,08B,1159410,1864541,2018,5/4/2018 15:51,41.78401814,-87.69108785,"(41.784018141, -87.691087853)"
11212581,JB127649,1/24/2018 9:10,048XX W VAN BUREN ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,OTHER,TRUE,FALSE,1533,15,24,25,18,1144121,1897572,2018,5/4/2018 15:51,41.87495973,-87.74631634,"(41.874959727, -87.74631634)"
11212753,JB127712,1/24/2018 10:00,065XX S WASHTENAW AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,831,8,15,66,08A,1159501,1861179,2018,5/4/2018 15:51,41.77479047,-87.69084631,"(41.774790473, -87.690846307)"
11212793,JB127895,1/24/2018 12:13,001XX S HAMLIN BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1122,11,28,26,18,1151088,1899215,2018,5/4/2018 15:51,41.8793347,-87.72069312,"(41.879334699, -87.720693116)"
11212858,JB128010,1/24/2018 12:24,052XX S NEW ENGLAND AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,811,8,23,56,6,1131273,1869047,2018,5/4/2018 15:51,41.79691386,-87.79414716,"(41.796913855, -87.794147155)"
11213089,JB128094,1/24/2018 14:45,085XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,632,6,6,44,6,1183056,1848421,2018,5/4/2018 15:51,41.73926587,-87.60489375,"(41.739265865, -87.604893749)"
11213179,JB128270,1/24/2018 9:30,077XX S NORMAL AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,621,6,17,69,5,1174305,1853506,2018,5/4/2018 15:51,41.75341854,-87.6368049,"(41.753418541, -87.636804902)"
11213208,JB128526,1/24/2018 19:36,006XX W HUBBARD ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,24,6,1171692,1903302,2018,5/4/2018 15:51,41.89012118,-87.64491846,"(41.890121183, -87.644918455)"
11213240,JB128578,1/24/2018 16:30,026XX N LINCOLN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1932,19,32,7,14,1168970,1917647,2018,5/4/2018 15:51,41.9295442,-87.65449788,"(41.929544195, -87.65449788)"
11213279,JB128605,1/24/2018 20:52,028XX S HILLOCK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,913,9,11,60,14,1167638,1886244,2018,5/4/2018 15:51,41.84340091,-87.66029765,"(41.843400911, -87.660297645)"
11213304,JB128571,1/24/2018 18:30,002XX W 110TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,513,5,34,49,5,1176734,1831997,2018,5/4/2018 15:51,41.69434069,-87.62854888,"(41.694340687, -87.628548884)"
11213376,JB128000,1/24/2018 11:55,075XX S HARVARD AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,623,6,17,69,08A,1175373,1854974,2018,5/4/2018 15:51,41.75742312,-87.63284729,"(41.757423116, -87.632847291)"
11213524,JB128760,1/24/2018 22:00,085XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,613,6,21,71,14,1169814,1848145,2018,5/4/2018 15:51,41.73880582,-87.65341798,"(41.738805819, -87.653417976)"
11213619,JB127742,1/24/2018 10:38,057XX S HERMITAGE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,FALSE,FALSE,715,7,15,67,26,1165658,1866661,2018,5/4/2018 15:51,41.78970534,-87.66812013,"(41.789705338, -87.668120125)"
11213816,JB129311,1/24/2018 19:00,014XX W HURON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1215,12,27,24,6,1166752,1904792,2018,5/4/2018 15:51,41.89431717,-87.66301754,"(41.894317173, -87.663017542)"
11214315,JB129189,1/24/2018 5:00,082XX S LOOMIS BLVD,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,614,6,21,71,08B,1168434,1850023,2018,5/4/2018 15:51,41.74398913,-87.65842006,"(41.743989125, -87.65842006)"
11214846,JB130595,1/24/2018 0:00,016XX S KOMENSKY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1012,10,24,29,08B,1149655,1891444,2018,5/4/2018 15:51,41.85803812,-87.72615673,"(41.858038117, -87.726156726)"
11217255,JB133698,1/24/2018 4:23,035XX W MONTROSE AVE,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1723,17,33,16,6,1151791,1929009,2018,5/4/2018 15:51,41.96107825,-87.71732596,"(41.961078254, -87.717325958)"
11218239,JB135033,1/14/2018 8:30,052XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,934,9,16,61,14,1169542,1870057,2018,5/4/2018 15:51,41.798941,-87.65378023,"(41.798940999, -87.653780233)"
11218454,JB135153,1/14/2018 13:00,109XX S DOTY AVE W,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,513,5,9,50,11,1185440,1832668,2018,5/4/2018 15:51,41.6959821,-87.59665314,"(41.695982095, -87.596653142)"
11212220,JB127236,1/23/2018 7:50,0000X S STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,112,1,42,32,6,1176389,1900278,2018,5/4/2018 15:51,41.88171846,-87.62776043,"(41.88171846, -87.627760426)"
23791,JB127534,1/24/2018 6:45,004XX S PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1132,11,24,26,01A,1149797,1897611,2018,3/18/2019 16:08,41.87495833,-87.72547521,"(41.874958334, -87.725475207)"
23792,JB128067,1/24/2018 14:47,050XX W FULLERTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,TRUE,FALSE,2522,25,31,19,01A,1142454,1915492,2018,3/18/2019 16:08,41.92416539,-87.75199111,"(41.924165391, -87.751991106)"
11213366,JB128696,1/25/2018 1:55,034XX W DIVERSEY AVE,552,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,SMALL RETAIL STORE,TRUE,FALSE,1412,14,35,22,04A,1153029,1918407,2018,5/4/2018 15:51,41.93196108,-87.71305647,"(41.931961083, -87.713056469)"
11213472,JB128794,1/25/2018 3:22,082XX S MAY ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,613,6,21,71,26,1170088,1850136,2018,5/4/2018 15:51,41.74426345,-87.65235637,"(41.744263454, -87.652356371)"
11193726,JB101912,1/2/2018 14:42,051XX W SCHOOL ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,TRUE,FALSE,1634,16,38,15,5,1141449,1921453,2018,5/4/2018 15:51,41.94054161,-87.75553632,"(41.940541614, -87.755536323)"
11213592,JB128869,1/25/2018 9:25,010XX N KEYSTONE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,1111,11,37,23,6,1149200,1906548,2018,5/4/2018 15:51,41.89949401,-87.72743548,"(41.899494014, -87.727435476)"
11213654,JB129049,1/25/2018 11:47,018XX W 50TH ST,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,STREET,TRUE,FALSE,931,9,16,61,26,1164774,1871527,2018,5/4/2018 15:51,41.80307696,-87.67122407,"(41.803076961, -87.671224071)"
11213655,JB128961,1/25/2018 10:48,048XX N MARINE DR,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,2024,20,48,3,08B,1170072,1932559,2018,5/4/2018 15:51,41.97043926,-87.65001148,"(41.97043926, -87.650011483)"
11213767,JB129041,1/25/2018 12:17,131XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,533,5,9,54,08B,1185470,1818199,2018,5/4/2018 15:51,41.65627648,-87.59699602,"(41.656276482, -87.596996016)"
11213768,JB128876,1/25/2018 8:15,004XX N TROY ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1221,12,27,23,08A,1155300,1902803,2018,5/4/2018 15:51,41.88909698,-87.70513082,"(41.889096979, -87.705130816)"
11213814,JB129283,1/25/2018 14:00,0000X E ROOSEVELT RD,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,123,1,2,32,6,1176576,1895067,2018,5/4/2018 15:51,41.86741494,-87.62723119,"(41.867414944, -87.627231186)"
11213859,JB129414,1/25/2018 16:15,030XX N MOBILE AVE,440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,2511,25,36,19,08B,1133880,1919540,2018,5/4/2018 15:51,41.93542876,-87.7834006,"(41.935428755, -87.783400598)"
11214187,JB129749,1/25/2018 20:50,024XX N MANGO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2515,25,30,19,08B,1137641,1915728,2018,5/4/2018 15:51,41.92490118,-87.76967059,"(41.924901179, -87.769670593)"
11214214,JB129808,1/25/2018 22:13,020XX W NORTH AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,OTHER,FALSE,FALSE,1424,14,1,24,15,1162408,1910641,2018,5/4/2018 15:51,41.91045929,-87.6788078,"(41.910459292, -87.678807803)"
11214240,JB129809,1/25/2018 22:00,070XX S INDIANA AVE,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,322,3,6,69,9,1178811,1858390,2018,7/27/2018 15:53,41.76671948,-87.62014379,"(41.766719484, -87.620143794)"
11214298,JB129783,1/25/2018 20:00,0000X E MONROE ST,320,ROBBERY,STRONGARM - NO WEAPON,BANK,FALSE,FALSE,112,1,42,32,3,1177003,1899949,2018,5/4/2018 15:51,41.88080179,-87.62551582,"(41.880801792, -87.625515824)"
11214701,JB129552,1/25/2018 18:04,0000X W RWY 27R,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,AIRCRAFT,FALSE,FALSE,1654,16,41,76,24,,,2018,2/1/2018 15:56,,,
11214796,JB130479,1/25/2018 21:00,010XX W 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,612,6,21,71,14,1170563,1851764,2018,5/4/2018 15:51,41.74872058,-87.65056859,"(41.748720576, -87.650568587)"
11214799,JB130504,1/25/2018 20:00,044XX W 30TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1031,10,22,30,7,1147117,1884340,2018,5/4/2018 15:51,41.83859268,-87.73565433,"(41.838592681, -87.735654329)"
11214993,JB129807,1/25/2018 22:09,014XX N KINGSBURY ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1822,18,32,8,6,1169896,1909636,2018,5/4/2018 15:51,41.90754142,-87.65132922,"(41.907541422, -87.651329223)"
11215020,JB130747,1/25/2018 18:30,0000X E 35TH ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,211,2,3,35,6,1177046,1881845,2018,5/4/2018 15:51,41.83112222,-87.62590563,"(41.831122218, -87.62590563)"
11215926,JB132154,1/25/2018 8:57,005XX N LA SALLE DR,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1831,18,42,8,11,,,2018,2/1/2018 15:56,,,
11215470,JB131467,1/25/2018 11:00,084XX S SAGINAW AVE,810,THEFT,OVER $500,AUTO / BOAT / RV DEALERSHIP,FALSE,FALSE,423,4,7,46,6,1195298,1849515,2018,5/4/2018 15:51,41.74197479,-87.56000598,"(41.741974788, -87.560005978)"
11219560,JB135684,1/13/2018 9:40,058XX N KENMORE AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2022,20,48,77,6,1168185,1939068,2018,5/4/2018 15:51,41.98834122,-87.65676102,"(41.988341219, -87.65676102)"
11214242,JB129881,1/26/2018 0:34,075XX N CLAREMONT AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2411,24,49,2,3,1159347,1949901,2018,5/4/2018 15:51,42.01825431,-87.68896813,"(42.018254312, -87.688968127)"
11214370,JB130007,1/26/2018 0:00,020XX W CORTEZ ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1212,12,32,24,6,1162665,1906995,2018,5/4/2018 15:51,41.90044901,-87.67796601,"(41.900449014, -87.677966014)"
11214379,JB129988,1/26/2018 3:35,035XX W LAWRENCE AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1712,17,39,14,5,1152101,1931670,2018,5/4/2018 15:51,41.96837409,-87.71611575,"(41.968374092, -87.716115753)"
11214461,JB129989,1/26/2018 7:45,031XX S MICHIGAN AVE,320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,FALSE,FALSE,211,2,3,35,3,1177699,1884310,2018,5/4/2018 15:51,41.83787159,-87.62343501,"(41.837871585, -87.623435005)"
11214560,JB130279,1/26/2018 3:20,060XX N MENARD AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1611,16,45,11,26,1136675,1939769,2018,5/4/2018 15:51,41.99088938,-87.77264218,"(41.990889384, -87.772642175)"
11214598,JB130329,1/26/2018 11:30,049XX S CHICAGO BEACH DR,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,222,2,4,39,6,1188407,1872580,2018,5/4/2018 15:51,41.8054342,-87.58451822,"(41.805434202, -87.584518215)"
11214713,JB130383,1/26/2018 10:30,085XX S CALIFORNIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,835,8,18,70,08B,1159188,1848180,2018,5/4/2018 15:51,41.73912564,-87.69234877,"(41.739125643, -87.692348774)"
11214714,JB130208,1/26/2018 8:50,009XX E 101ST ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,511,5,8,50,26,1184446,1838018,2018,5/4/2018 15:51,41.71068644,-87.60012573,"(41.710686438, -87.600125728)"
11214792,JB130600,1/26/2018 15:30,049XX W SUPERIOR ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1531,15,37,25,18,1143333,1904516,2018,5/4/2018 15:51,41.89402965,-87.74903599,"(41.894029654, -87.749035993)"
11216819,JB132861,1/26/2018 23:55,022XX N LINCOLN AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1812,18,43,7,6,,,2018,2/2/2018 15:49,,,
11214832,JB130666,1/26/2018 0:45,061XX N MEADE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1611,16,45,10,6,1134575,1940543,2018,5/4/2018 15:51,41.99305077,-87.78034823,"(41.993050774, -87.780348233)"
11214883,JB130658,1/26/2018 15:48,005XX N HOMAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1121,11,27,23,15,1153614,1903523,2018,5/4/2018 15:51,41.89110643,-87.71130334,"(41.891106434, -87.71130334)"
11214886,JB130757,1/26/2018 16:00,086XX S STONY ISLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,412,4,8,45,7,1188305,1848117,2018,5/4/2018 15:51,41.73830813,-87.58567227,"(41.738308129, -87.585672267)"
11214923,JB130674,1/26/2018 16:28,063XX S ASHLAND AVE,460,BATTERY,SIMPLE,VACANT LOT/LAND,TRUE,FALSE,725,7,16,67,08B,1166755,1862773,2018,5/4/2018 15:51,41.77901282,-87.66420869,"(41.779012821, -87.664208692)"
11214924,JB130848,1/26/2018 18:00,061XX S MAY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,712,7,16,68,08B,1169705,1864003,2018,5/4/2018 15:51,41.78232459,-87.65335807,"(41.782324589, -87.653358071)"
11214991,JB130964,1/26/2018 19:29,131XX S ELLIS AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,533,5,9,54,24,1185279,1818451,2018,5/4/2018 15:51,41.65697248,-87.59768703,"(41.656972482, -87.59768703)"
11216824,JB132853,1/26/2018 21:00,0000X W ILLINOIS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,,,2018,2/2/2018 15:49,,,
11215113,JB130796,1/26/2018 12:30,013XX W EVERGREEN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1433,14,32,24,5,1166975,1909115,2018,5/4/2018 15:51,41.90617499,-87.66207431,"(41.906174993, -87.662074305)"
11215172,JB130931,1/26/2018 12:00,014XX N PAULINA ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1433,14,1,24,5,1164797,1909730,2018,5/4/2018 15:51,41.90790909,-87.67005742,"(41.907909086, -87.670057422)"
11215201,JB131069,1/26/2018 21:15,062XX S EVANS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,TRUE,TRUE,313,3,20,42,26,1182293,1863804,2018,5/4/2018 15:51,41.78149608,-87.60721348,"(41.781496083, -87.607213484)"
11215236,JB131200,1/26/2018 23:25,014XX W ROSEMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2433,24,40,77,14,1165636,1941997,2018,5/4/2018 15:51,41.99643334,-87.6660525,"(41.996433343, -87.666052501)"
11215278,JB131252,1/26/2018 12:00,045XX S PAULINA ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,924,9,20,61,26,1165766,1874673,2018,5/4/2018 15:51,41.81168892,-87.66749655,"(41.81168892, -87.667496554)"
11215481,JB131403,1/26/2018 16:36,054XX W SCHUBERT AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2514,25,30,19,08A,1139674,1917419,2018,5/4/2018 15:51,41.92950455,-87.76215894,"(41.929504549, -87.762158936)"
11215563,JB131544,1/26/2018 4:00,075XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,411,4,5,43,08B,1188116,1855487,2018,5/4/2018 15:51,41.75853661,-87.58613023,"(41.758536614, -87.586130225)"
11215830,JB132082,1/26/2018 21:00,015XX N CLYBOURN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1822,18,27,8,6,1171167,1910123,2018,5/4/2018 15:51,41.90884995,-87.64664598,"(41.908849952, -87.646645976)"
11215955,JB132181,1/26/2018 20:07,061XX N DRAKE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1711,17,50,13,26,1151603,1940528,2018,5/4/2018 15:51,41.9926908,-87.7177128,"(41.992690797, -87.717712796)"
11218195,JB130480,1/26/2018 10:30,053XX N LINCOLN AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,HOTEL/MOTEL,FALSE,FALSE,2011,20,40,4,26,1158476,1935244,2018,5/4/2018 15:51,41.97805291,-87.69257686,"(41.978052908, -87.692576858)"
11220018,JB137219,1/17/2018 10:00,005XX S PLYMOUTH CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,123,1,2,32,11,1176154,1897898,2018,5/4/2018 15:51,41.8751929,-87.62869508,"(41.875192899, -87.62869508)"
11220116,JB136096,1/26/2018 17:00,055XX W WASHINGTON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1523,15,29,25,7,1139339,1900199,2018,5/4/2018 15:51,41.88225696,-87.76381011,"(41.882256962, -87.763810113)"
11220584,JB137828,1/26/2018 14:40,018XX N HERMITAGE AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1433,14,32,22,6,,,2018,2/2/2018 15:49,,,
11220550,JB137971,1/1/2018 16:00,037XX W MONTROSE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1723,17,39,14,26,1150707,1928983,2018,5/4/2018 15:51,41.96102822,-87.72131202,"(41.961028223, -87.721312024)"
23793,JB130123,1/26/2018 10:32,070XX S VINCENNES AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,731,7,6,69,01A,1176892,1858475,2018,3/18/2019 16:08,41.76699618,-87.62717507,"(41.766996182, -87.627175072)"
11215325,JB131302,1/27/2018 1:50,017XX W TAYLOR ST,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1231,12,2,28,04B,1164761,1895624,2018,5/4/2018 15:51,41.86920189,-87.67058988,"(41.869201889, -87.670589881)"
11215327,JB131297,1/27/2018 2:30,0000X E 83RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,632,6,6,44,14,1178028,1849985,2018,5/4/2018 15:51,41.74367298,-87.62326804,"(41.743672982, -87.623268043)"
11193682,JB102105,1/2/2018 18:14,001XX W ELM ST,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CHA APARTMENT,TRUE,FALSE,1824,18,42,8,04B,1175121,1908069,2018,5/4/2018 15:51,41.9031259,-87.63218266,"(41.903125898, -87.632182661)"
11215357,JB131319,1/27/2018 3:55,028XX W 21ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1023,10,12,30,08B,1157245,1889923,2018,5/4/2018 15:51,41.85371366,-87.69833789,"(41.853713661, -87.698337894)"
11215410,JB131390,1/27/2018 0:01,005XX W MELROSE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,1925,19,44,6,11,1172115,1921905,2018,5/4/2018 15:51,41.94115941,-87.64281496,"(41.941159408, -87.642814961)"
11215476,JB131502,1/27/2018 10:00,055XX W IRVING PARK RD,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1633,16,38,15,6,1138747,1926048,2018,5/4/2018 15:51,41.9532003,-87.76535534,"(41.953200295, -87.765355344)"
11215477,JB131391,1/27/2018 6:50,013XX N RIDGEWAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,TRUE,2535,25,26,23,14,1151128,1908661,2018,5/4/2018 15:51,41.90525471,-87.72029843,"(41.905254709, -87.720298433)"
11215480,JB131484,1/27/2018 9:30,035XX S RHODES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,212,2,4,35,08B,1180172,1881335,2018,5/4/2018 15:51,41.82965153,-87.6144519,"(41.829651528, -87.614451899)"
11215526,JB131557,1/27/2018 10:26,043XX W GLADYS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,1131,11,28,26,15,1147594,1898003,2018,5/4/2018 15:51,41.87607656,-87.73355373,"(41.876076555, -87.73355373)"
11215654,JB131715,1/27/2018 12:15,040XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1132,11,24,26,18,1149545,1897718,2018,5/4/2018 15:51,41.87525685,-87.72639768,"(41.875256847, -87.726397677)"
11215844,JB132050,1/27/2018 10:00,017XX N WASHTENAW AVE,890,THEFT,FROM BUILDING,CONSTRUCTION SITE,FALSE,FALSE,1421,14,1,24,6,1158100,1911400,2018,5/4/2018 15:51,41.91263117,-87.69461302,"(41.912631167, -87.694613018)"
11215845,JB131853,1/27/2018 14:58,071XX S CYRIL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,333,3,5,43,08B,1190602,1857828,2018,5/4/2018 15:51,41.7649009,-87.57694394,"(41.764900898, -87.576943938)"
11215935,JB132126,1/27/2018 18:30,065XX S WINCHESTER AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,726,7,15,67,08A,1164484,1861215,2018,5/4/2018 15:51,41.77478565,-87.67257829,"(41.774785653, -87.67257829)"
11216011,JB132270,1/27/2018 18:30,014XX W SHAKESPEARE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1811,18,32,7,6,1166328,1914414,2018,5/4/2018 15:51,41.92072965,-87.66429913,"(41.920729648, -87.664299129)"
11216012,JB132256,1/27/2018 19:35,055XX S TALMAN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,824,8,16,63,6,1159648,1867825,2018,5/4/2018 15:51,41.793025,-87.69012517,"(41.793025004, -87.690125172)"
11216013,JB132105,1/27/2018 18:20,036XX W CULLOM AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1723,17,33,16,08B,1151420,1928337,2018,5/4/2018 15:51,41.95924155,-87.71870768,"(41.95924155, -87.71870768)"
11219597,JB135703,1/27/2018 17:05,008XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,11,,,2018,2/3/2018 15:54,,,
11221049,JB138564,1/1/2018 12:00,026XX N SHEFFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,CHA APARTMENT,FALSE,FALSE,1935,19,32,7,26,1169169,1917750,2018,5/4/2018 15:51,41.92982251,-87.65376362,"(41.929822507, -87.653763616)"
11221089,JB138620,1/3/2018 14:00,019XX N LINCOLN PARK WEST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1814,18,43,7,6,1173952,1913070,2018,5/4/2018 15:51,41.91687502,-87.63632732,"(41.91687502, -87.636327315)"
11221301,JB139023,1/8/2018 14:00,083XX S COTTAGE GROVE AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,632,6,6,44,6,1183009,1849965,2018,5/4/2018 15:51,41.74350386,-87.60501807,"(41.743503863, -87.60501807)"
11221299,JB139024,1/3/2018 6:00,061XX N SHERIDAN RD,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,2433,24,48,77,5,1168522,1940739,2018,7/3/2018 15:53,41.99291917,-87.65547286,"(41.992919165, -87.655472861)"
23796,JB131208,1/27/2018 2:27,025XX W DIVISION ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1423,14,26,24,01A,1159077,1907889,2018,3/18/2019 16:08,41.90297668,-87.69112033,"(41.902976682, -87.691120334)"
23797,JB131588,1/27/2018 11:55,013XX W 110TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2234,22,34,75,01A,1169282,1831488,2018,3/18/2019 16:08,41.693108,-87.65584733,"(41.693107995, -87.655847332)"
